,Recency,Frequency,Monetary,Cluster
33,-0.5700907849375793,0.3150663738480191,0.4143005800453421,1
34,-0.8567320151502801,1.213016414624634,1.7039278736697907,0
35,-0.937947030377212,0.3670042478926554,0.5081459847252389,1
36,-0.0780233397391093,0.4610232549205513,0.5101956071748849,1
37,-0.8232905382921317,-0.4752187248293721,-0.3199132186813043,3
38,0.8487833046152902,0.1554195695557298,0.5436525904704531,1
39,0.652911797303278,-1.1623853521162688,-0.5906665245784419,2
40,1.0207680427429109,-1.2324841718455124,-1.3286444816060703,2
41,-0.8853961381715503,0.7443764039432906,1.048313090353886,0
42,0.9634397967003706,-0.0487732784157571,0.3258898381676993,2
43,-0.5796454926113359,-0.3543769637805779,-0.3649093511005603,3
44,-0.8567320151502801,1.1860727082652636,0.7893626320818641,0
45,1.8615823180335,-1.396601998602652,-0.977507992348042,2
46,-0.6178643233063628,0.5176266330681135,0.69760309181204,1
47,-0.6560831540013895,-0.4752187248293721,0.2400319119019698,1
48,-0.8710640766609151,1.1140503430668791,1.1860032037459265,0
49,2.258102686494403,0.1554195695557298,0.0150265158270801,2
50,-0.7898490614339833,0.636815627285416,0.700738657736158,1
51,-0.7420755230651997,0.3500958956368532,0.4211425533817852,1
52,-0.3933286929730804,0.5377780560989159,0.5524936451205045,1
53,1.0159906889060324,-1.0983901436032688,-1.074004537330009,2
54,0.4857044130125357,-1.608186676939577,-1.7113202145579096,3
55,0.5812514897501027,0.209128163806857,0.2311464193711285,1
56,-0.7229661077176863,-1.2324841718455124,0.0800756041891297,3
57,2.29632151718943,-2.416195065275268,-1.9159944117190109,2
58,-0.2500080778667299,0.0213255413134866,0.4533711280013512,1
59,-0.8567320151502801,0.8381952528721133,1.404486223428857,0
60,-0.7229661077176863,0.2782846631887367,0.4524130497759683,1
61,-0.8041811229446183,0.8067019614997195,1.1253792053019949,0
62,-0.5844228464482143,1.177793285780628,2.3418969768628193,0
63,0.5143685360338058,-0.1947301594882889,0.0760675265559594,1
64,0.996881273558519,-0.6198953950817022,-0.6966121444482836,2
65,-0.6035322617957277,0.6425841347425801,0.7546702025059471,1
66,-0.6417510924907545,-0.0199271918106461,0.0658514731614786,1
67,0.0748519830409977,-0.4494097282818716,0.031087955542344,1
68,-0.8471773074765234,2.098779966969207,3.655194260775448,0
69,2.176887671267471,-1.0983901436032688,-1.0834809044944818,2
70,-0.9475017380509688,1.4232770945292883,1.4490533240637538,0
71,-0.4219928159943504,0.482763190297825,0.5738304809289322,1
72,0.8822247814734386,-0.5297237251469542,-0.4290428488622655,2
73,-0.6560831540013895,-0.4244757835098213,-0.3015330691898714,3
74,-0.8853961381715503,0.1554195695557298,0.1340620939146834,1
75,-0.5032078312212823,0.8641560984818866,1.2601194824729722,0
76,-0.9570564457247256,0.8337779367076632,0.7617097937768718,0
77,-0.183125124150433,0.4076488942268723,0.9362571802210384,1
78,-0.5892002002850927,0.399697671590914,0.4663376111411371,1
79,-0.0302498013703258,0.2782846631887367,0.2801223882967979,1
80,-0.8567320151502801,-0.3770089319300357,-0.0717602079676817,1
81,-0.8376225998027668,1.2566703282377745,1.562684850009845,0
82,-0.9188376150296986,0.7785909883296271,1.3831737210538415,0
83,-0.7564075845758348,-1.0983901436032688,-0.9140883161135614,3
84,-0.7898490614339833,1.463878991528697,1.75821828218736,0
85,-0.7564075845758348,0.5244053071408418,1.235926006225193,0
86,-0.9570564457247256,1.7280852352729994,2.1018784397444605,0
87,-0.5557587234269442,0.209128163806857,0.137225800786064,1
88,-0.5796454926113359,0.5509119931609052,1.9667045045994425,0
89,-0.4840984158737689,-0.8422172120011768,-0.4205005313193182,3
90,-0.9522790918878472,1.7333199970904951,1.8992482662371677,0
91,-0.8949508458453069,0.453631424555113,0.8360199088414219,1
92,2.301098871026308,0.2194147780687302,0.1625596572124654,2
93,1.245303673076193,-0.3543769637805779,-0.0431741643512977,2
94,0.79145505857275,-1.0983901436032688,-1.194462208248373,2
95,-0.9475017380509688,-1.0395202584832623,-1.2006503831487985,3
96,2.535189209033347,-0.6525888187799608,-0.4548482063927873,2
97,-0.8615093689871585,0.8809678231437096,1.2282019428432265,0
98,-0.8567320151502801,-0.5585698117520652,-0.5337082486027313,3
99,-0.6847472770226596,0.0603868050544361,0.067912039204751,1
100,0.1990631827998348,-0.5019664336045028,-0.4680599367197373,3
101,-0.7516302307389565,-0.6198953950817022,-0.5101399311800169,3
102,-0.8567320151502801,0.9781380668515968,1.2033296986694568,0
103,-0.2165666010085814,-0.250616345057805,-0.2031561774534359,1
104,-0.909282907355942,1.6621772014151963,1.898478472744908,0
105,-0.8806187843346719,-0.6198953950817022,-0.5410468572696497,3
106,-0.3216683854199051,-0.142792285443653,-0.1836380665994264,1
107,-0.6943019846964162,-0.1947301594882889,2.0969465969105276,0
108,-0.6130869694694844,1.0671885766141944,1.3444090671920432,0
109,-0.7516302307389565,0.6310015185057021,0.9010630930101188,0
110,-0.6465284463276328,0.3414936814285786,0.8577959680921798,1
111,-0.622641677143241,0.3414936814285786,0.481131895230275,1
112,1.928465271749797,-0.5885936102669607,-0.5023143869899792,2
113,1.216639550054923,-0.7604128783941132,-0.7398997506022738,2
114,-0.5127625388950391,-0.2903817552675778,-0.0708179372112669,1
115,-0.8710640766609151,0.1212049851693939,0.1914495180955273,1
116,-0.7086340462070513,0.3327896635063188,0.2798917874326688,1
117,-0.9140602611928204,-0.4244757835098213,0.2049397334597737,1
118,-0.8806187843346719,-0.0787970769306525,-0.1487154706019322,1
119,2.29632151718943,-2.416195065275268,-1.9931214737776717,2
120,1.0589868734379375,-1.2324841718455124,-1.3863720405966211,2
121,-0.0636912782284743,0.7641220443814517,1.0043883583060975,0
122,1.5367222571257724,0.268794454993319,0.8755510824111524,2
123,2.3345403478844564,-0.5885936102669607,-1.0509287553824858,2
124,-0.9522790918878472,2.2483142971520897,2.726816892196242,0
125,-0.8089584767814967,2.028046153951647,2.078073295340594,0
126,-0.8232905382921317,0.8425861968426269,1.0532794609133262,0
127,-0.8806187843346719,1.9015989717536657,1.8813500184171792,0
128,-0.703856692370173,0.1094370392274891,0.1668129180601711,1
129,-0.8853961381715503,1.6664740837275809,1.9748465025815216,0
130,-0.8519546613134018,1.7346228865906608,2.2378830183660496,0
131,-0.9427243842140904,-0.270230332236775,-0.2107473269343834,1
132,-0.909282907355942,-0.3770089319300357,-0.3952041820456262,3
133,-0.82806789212901,1.1140503430668791,1.2915719517114108,0
134,-0.8519546613134018,1.4448240156211072,1.87034375253833,0
135,1.7899220104803248,0.9889807339414666,2.3502352735358296,0
136,-0.8806187843346719,0.7032198812883259,1.2413064605487054,0
137,-0.8041811229446183,1.602349034816943,1.4003794069385185,0
138,1.5653863801470425,-0.3111008980722328,-0.1826091994959756,2
139,1.1019830579698426,-0.0487732784157571,0.0926426871297833,2
140,2.5304118551964687,-2.117983210275885,-0.8372789925241666,2
141,-0.9140602611928204,0.0345778085069363,0.2547207392397018,1
142,0.6433570896295212,-0.8868054652663439,-0.7218851141281835,2
143,-0.937947030377212,1.5881896063237713,1.7148351678434783,0
144,-0.7755169999233482,-0.5019664336045028,-0.4928027891400794,3
145,-0.6608605078382679,-0.1597006376994545,-0.1754075864170899,1
146,-0.1687930626397979,-0.6198953950817022,-0.5357641835651745,3
147,-0.8853961381715503,0.5244053071408418,0.4963049825506537,1
148,2.1004500098774175,-0.800178288603886,-0.6751487699714209,2
149,2.000125579302972,-1.1623853521162688,-2.151759461167626,2
150,-0.5700907849375793,0.0603868050544361,1.3882842662414143,1
151,-0.8615093689871585,-0.5885936102669607,-0.5874488447542404,3
152,1.7134843490902711,-0.4752187248293721,-0.6054725471889588,2
153,-0.8519546613134018,0.7443764039432906,1.353587921181344,0
154,0.6481344434663996,0.7592351099199338,0.6248790264418451,1
155,-0.5032078312212823,0.7493627344358409,1.0147583994239306,0
156,1.8281408411753517,-2.117983210275885,0.1518283613354477,2
157,-0.8758414304977935,-0.6868034031662971,-0.113774280011516,3
158,0.9921039197216408,-0.1597006376994545,0.0331971943118551,2
159,0.1512896444310513,-0.5885936102669607,-1.8090384111020683,3
160,-0.3216683854199051,-0.0487732784157571,0.5076571203788874,1
161,-0.8376225998027668,0.188112993253989,-0.5979048880444088,1
162,0.3949346901118471,-1.396601998602652,-1.182364760755101,3
163,-0.278672200888,0.7393560368017069,1.252662486264602,0
164,1.0876509964592076,0.9369553495236522,0.8787120379212761,1
165,-0.6465284463276328,-0.3770089319300357,-1.3897246244949777,3
166,-0.4219928159943504,-0.2903817552675778,-0.2873893088509188,1
167,0.3137196748849152,0.3414936814285786,0.4042305785613288,1
168,0.7245721048564532,-0.8422172120011768,-0.6240328909730893,2
169,-0.5892002002850927,0.2494385765836257,0.7688911949979131,1
170,-0.82806789212901,1.2182887019366913,0.7218928553941937,0
171,-0.9570564457247256,0.6251410816776907,0.5864590398701542,1
172,-0.6560831540013895,-0.2128911051728964,-0.1740683900947123,1
173,-0.5844228464482143,0.773799564670205,0.7649684841941626,1
174,-0.278672200888,-0.2315118701475713,-0.302385765834411,1
175,-0.7755169999233482,-1.0395202584832623,-1.119245485608144,3
176,-0.8710640766609151,1.134937615013998,1.127301850508562,0
177,-0.9188376150296986,1.1079719536722978,1.804696680249906,0
178,1.4172884112038135,0.0974777362061888,0.0470516074696204,2
179,-0.9570564457247256,0.2194147780687302,0.2646493490105662,1
180,-0.5700907849375793,-0.3543769637805779,-0.1552328297252043,1
181,-0.9188376150296986,0.4076488942268723,0.5418190728579809,1
182,1.5606090263101642,-0.6525888187799608,-0.7626599261777738,2
183,-0.6751925693489029,0.8020907806865638,1.0215841492188764,0
184,-0.8901734920084285,0.6425841347425801,0.5417145861281236,1
185,-0.8185131844552533,-0.8422172120011768,-0.6905583636822953,3
186,2.038344409997999,0.2295595034653988,0.2921819975261452,2
187,-0.3360004469305401,0.132787601406272,0.1278517019641418,1
188,-0.5223172465687957,-0.3111008980722328,-0.1742595518052351,1
189,-0.7564075845758348,1.1694195983963744,1.8945913693346803,0
190,0.9921039197216408,-0.142792285443653,-0.157756015440201,2
191,-0.8232905382921317,-0.3111008980722328,-0.2549838815621911,1
192,-0.8567320151502801,1.652052426945044,1.8104241021396756,0
193,-0.8662867228240368,1.964209745165164,2.3050734422078025,0
194,-0.8185131844552533,-0.0059176076491271,0.0525476923562682,1
195,1.3504054574875168,-0.2128911051728964,-0.4599574066116171,2
196,1.1784207193598963,-0.142792285443653,0.0518638854669781,2
197,-0.7898490614339833,-0.7226876385092046,-0.6449735686218021,3
198,-0.6035322617957277,-0.0342088236654859,0.0665293712916378,1
199,-0.7372981692283215,0.1986956352640756,0.1742149761562441,1
200,-0.0159177398596908,-0.6525888187799608,-0.6242580880356338,3
201,-0.1687930626397979,-1.608186676939577,-1.6245164199460722,3
202,1.7899220104803248,-0.0487732784157571,0.3941920959574395,2
203,-0.5844228464482143,0.0603868050544361,0.0404304809010526,1
204,0.7484588740408449,-1.1623853521162688,-1.217786406732942,2
205,-0.7755169999233482,-0.6868034031662971,-0.5290214423049671,3
206,-0.923614968866577,1.1018429104489118,1.1686108044366854,0
207,1.1831980731967746,-0.5019664336045028,-0.4802407870091803,2
208,2.29632151718943,-2.416195065275268,-1.4058932770606185,2
209,-0.7229661077176863,0.5951172831627946,-0.3025299831394,1
210,-0.8853961381715503,0.0078300997318053,2.155773534603118,0
211,-0.923614968866577,-1.0983901436032688,-0.8770295419930935,3
212,0.5239232437075625,-0.6525888187799608,-0.3495198918466635,2
213,-0.937947030377212,0.5038789256871806,0.6130153303893278,1
214,0.4857044130125357,-0.8422172120011768,-0.9650623108417166,3
215,-0.923614968866577,0.9996658748619698,1.2226237454904505,0
216,0.9921039197216408,-0.9850152581656804,-0.934451791581304,2
217,0.2850555518636451,-0.6525888187799608,-0.4982991950260282,3
218,0.4188214592962389,-1.2324841718455124,-1.318850411953797,3
219,-0.5509813695900658,-0.7226876385092046,-0.6868233988631203,3
220,-0.8519546613134018,1.724134567239313,1.8451483407984208,0
221,2.119559425224931,-1.608186676939577,-1.843772407304295,2
222,-0.9522790918878472,0.9292133735050851,1.0885305511769383,0
223,2.29632151718943,-2.416195065275268,-1.7711030946723578,2
224,-0.7707396460864698,-0.3111008980722328,-0.4056518281058687,3
225,-0.9188376150296986,0.0974777362061888,0.0808250890628617,1
226,0.1226255214097812,0.5951172831627946,-0.1731937167310992,1
227,0.5478100128919543,-1.0983901436032688,-1.0292254290366492,3
228,1.2214169038918017,-0.2315118701475713,-0.2751008772724885,2
229,-0.7898490614339833,0.7240859880120445,0.6159541287312911,1
230,-0.7946264152708616,1.266575945046612,0.4129100935051352,0
231,-0.8615093689871585,0.8641560984818866,1.1738686252985464,0
232,-0.5892002002850927,-0.4244757835098213,-0.5247572240559445,3
233,0.2181725981473482,0.0729594348080189,0.1034211285589355,1
234,-0.7707396460864698,-0.8868054652663439,-1.1008873883246764,3
235,0.1799537674523214,0.4898693415256616,0.5591178469462115,1
236,-0.9475017380509688,1.5623238750263293,1.949163764466159,0
237,-0.9427243842140904,0.4386210886572016,0.6789303146362747,1
238,0.1560669982679297,0.3670042478926554,0.5805455728420196,1
239,-0.8806187843346719,0.4232980150356424,0.5884836080651427,1
240,-0.923614968866577,-1.7422807051818203,-1.3283457308346327,3
241,-0.7755169999233482,-0.0942814579178124,0.0358946758069289,1
242,-0.8232905382921317,0.8974038351800103,1.18209317027122,0
243,0.0461878600197276,0.188112993253989,1.7178134301025274,0
244,0.5525873667288326,0.188112993253989,0.2767579764375592,1
245,-0.5223172465687957,0.3150663738480191,0.7506943712960205,1
246,-0.4411022313418638,-0.6525888187799608,-0.5622110818232638,3
247,-0.7802943537602266,0.9708197882568588,1.2403047517836845,0
248,1.450729888061962,-0.7226876385092046,-0.8034908277360767,2
249,-0.718188753880808,-0.4752187248293721,-0.2803850460024302,3
250,-0.8710640766609151,0.9961213815896798,1.0314902726923871,0
251,-0.9140602611928204,0.9961213815896798,1.1568242345132078,0
252,-0.8232905382921317,0.6762761749289555,0.6660309748174957,1
253,-0.8232905382921317,0.6596230650600663,1.2226963911170987,0
254,-0.0541365705547176,-0.3111008980722328,-0.2104616101716613,1
255,-0.6799699231857812,-1.0395202584832623,-1.28431560486039,3
256,-0.8567320151502801,-2.117983210275885,-0.1516253992684821,3
257,-0.5844228464482143,-0.8422172120011768,-0.9203409060399944,3
258,0.8344512431046551,0.268794454993319,0.2172704635374645,1
259,2.29632151718943,-2.416195065275268,-2.689497376520248,2
260,-0.6751925693489029,0.4755877096708218,0.3959434106123082,1
261,0.9729945043741272,-0.8422172120011768,-0.5662006865448965,2
262,-0.5892002002850927,0.8768007812289629,0.9566699447742816,0
263,-0.8519546613134018,0.5107849006568962,0.6012661662209942,1
264,-0.7134114000439297,0.1554195695557298,0.1937074097830435,1
265,-0.608309615632606,-0.7226876385092046,-0.1867539723359761,3
266,-0.689524630859538,1.332413695476533,1.4511695027725455,0
267,0.366270567090577,-0.6868034031662971,-0.7646634975116056,3
268,-0.9522790918878472,1.1942599645779932,1.3271470301047956,0
269,-0.5079851850581607,0.0213255413134866,0.1550874889924143,1
270,-0.8232905382921317,-0.1770068698299889,-0.6841061713978273,3
271,-0.8567320151502801,-1.0983901436032688,-1.1790782615408413,3
272,-0.8853961381715503,0.4683415335152885,1.0258179352058607,0
273,-0.8901734920084285,0.4076488942268723,0.2770057361117009,1
274,-0.9522790918878472,1.9497786556933685,2.368875825332149,0
275,0.146512290594173,-1.0983901436032688,-1.167871279295163,3
276,0.3567158594168203,0.8683951933901275,1.0193885934946232,0
277,-0.4554342928524988,-0.2315118701475713,-0.2542190744372532,1
278,0.050965213856606,0.909494204927222,1.2508287570028438,0
279,-0.8519546613134018,1.2566703282377745,1.4300187308453582,0
280,-0.909282907355942,1.0768028433290098,1.147926361049913,0
281,-0.9427243842140904,-0.1770068698299889,-0.1069496826120811,1
282,0.8822247814734386,-0.1100988617453941,0.3861540138995317,1
283,-0.9140602611928204,0.1441906349464928,0.2391244325791433,1
284,-0.689524630859538,0.909494204927222,0.966206974408664,0
285,1.5271675494520156,-0.2903817552675778,-0.0902592947631342,2
286,-0.6799699231857812,1.2859957116539211,1.319206330445582,0
287,1.5988278570051908,-0.6868034031662971,-0.4479201765875241,2
288,-0.5318719542425524,0.8933291381621777,0.841844772213672,0
289,2.568630685891496,-2.416195065275268,-1.343436837535237,2
290,-0.6417510924907545,1.7969891222771572,1.591784672894906,0
291,-0.8041811229446183,-0.0636319843924003,0.0072902520159761,1
292,0.1799537674523214,0.1441906349464928,0.2622953959939885,1
293,-0.8471773074765234,0.0078300997318053,0.1822913947717931,1
294,-0.4124381083205937,-1.1623853521162688,-1.1451160061769223,3
295,-0.842399953639645,-0.0787970769306525,0.0757473402094837,1
296,-0.3503325084411752,-0.0199271918106461,1.5936128965337435,0
297,-0.3407778007674185,0.5443743418432437,0.5362039222849768,1
298,-0.7994037691077399,0.8112844120278858,0.9780745668718642,0
299,-0.937947030377212,-0.1100988617453941,0.2810654758977902,1
300,-0.8567320151502801,1.6679008173088528,2.108782493087351,0
301,-0.2213439548454598,0.1554195695557298,0.1428053482809974,1
302,-0.4506569390156205,0.5889625951084111,0.6653803886000165,1
303,-0.9475017380509688,-0.6868034031662971,-0.7673130945266327,3
304,0.6385797357926429,-0.400359494108819,-0.6352844077707438,2
305,0.6194703204451295,-0.0199271918106461,0.0784254111779617,1
306,-0.2500080778667299,0.3585986600538193,1.094826080122227,1
307,-0.909282907355942,-0.2315118701475713,-0.2996271549230077,1
308,1.0637642272748158,-0.8422172120011768,-0.9003387261981334,2
309,-0.8806187843346719,1.129030105900105,1.4064565702242002,0
310,-0.909282907355942,-0.0787970769306525,0.4244515739244441,1
311,-0.8710640766609151,-0.270230332236775,-0.2054114934205619,1
312,-0.8185131844552533,-1.608186676939577,-1.6514238913985684,3
313,-0.909282907355942,-0.9850152581656804,-0.946493747974871,3
314,1.121092473317356,-1.0983901436032688,-1.2438795481521694,2
315,-0.9570564457247256,1.4657576156165235,1.4414890972495076,0
316,2.024012348487364,-1.1623853521162688,-0.9634089737111602,2
317,-0.923614968866577,-0.1100988617453941,1.3673716949453358,1
318,0.5908061974238594,-0.800178288603886,-0.7692378578473966,2
319,0.9204436121684656,-0.3770089319300357,0.2262637911535809,2
320,-0.6847472770226596,-0.3324206786648687,-0.2782202477655077,1
321,-0.9045055535190636,1.6972401291010009,1.8211739478707705,0
322,-0.2404533701929732,0.4755877096708218,0.7944265455302635,1
323,-0.9140602611928204,0.5701833383907443,1.0217818442682465,0
324,1.9332426255866753,-0.1100988617453941,0.7617348321968094,2
325,0.6146929666082511,-0.6198953950817022,-0.5302891570397221,2
326,-0.937947030377212,0.2494385765836257,0.2155544445053715,1
327,-0.7755169999233482,0.3327896635063188,0.5555388109653248,1
328,1.684820226069001,0.5509119931609052,0.0347430747876149,2
329,-0.842399953639645,0.5176266330681135,0.8200163097332092,1
330,1.6895975799058796,-0.6525888187799608,-0.6029533173222312,2
331,-0.7611849384127132,1.437061611846442,2.616931396120849,0
332,-0.6799699231857812,-0.0636319843924003,0.1434665622168179,1
333,-0.9570564457247256,0.0078300997318053,-0.0252642992069304,1
334,-0.8901734920084285,2.4150172968010892,2.5166559792816257,0
335,-0.9427243842140904,2.1471388513211767,2.3272931341562817,0
336,-0.9427243842140904,1.6268673362151131,1.836895813634172,0
337,-0.923614968866577,0.5038789256871806,0.6619069764593001,1
338,-0.82806789212901,0.7974505070575775,0.8250720363766352,0
339,0.8153418277571418,-1.396601998602652,-1.67148264166472,2
340,1.3360733959768818,0.636815627285416,0.6146700872553681,1
341,-0.4172154621574721,0.8598924289731613,1.2089666098366396,0
342,-0.8376225998027668,0.2295595034653988,0.2257956753557933,1
343,0.0223010908353359,-0.8422172120011768,-0.614137611290457,3
344,-0.82806789212901,-0.2128911051728964,0.1797202101280793,1
345,2.081340594529904,-0.9850152581656804,-1.5150701509510032,2
346,-0.3551098622780536,0.2969054281634113,0.450255890016479,1
347,-0.6274190309801194,0.3327896635063188,0.5073792979224622,1
348,-0.9283923227034554,0.0853207498264864,0.3125775592151637,1
349,1.1163151194804777,-0.0487732784157571,-0.049317592920233,2
350,-0.8232905382921317,-0.1770068698299889,0.0349991449468052,1
351,1.8568049641966216,-0.8422172120011768,-0.7116017087540121,2
352,1.0351001042535457,-0.1770068698299889,-0.2576219273077912,2
353,-0.923614968866577,1.1888119327742777,1.2187002112030896,0
354,-0.5796454926113359,0.7493627344358409,0.7115879322773832,1
355,-0.8662867228240368,-1.0395202584832623,-1.0274185904329387,3
356,-0.622641677143241,0.2494385765836257,0.0709417521755193,1
357,-0.9283923227034554,0.3753148553051295,0.6797599371475658,1
358,-0.8901734920084285,1.77882817659255,1.844818277596604,0
359,0.4331535208068739,-0.3324206786648687,-0.2979053757909128,1
360,-0.8185131844552533,1.2616398128908044,1.2442003361297638,0
361,-0.8901734920084285,1.6313748943313708,2.527628589749843,0
362,-0.498430477384404,0.2782846631887367,0.166423868282358,1
363,1.9619067486079451,0.0974777362061888,0.2768118444708141,2
364,-0.8232905382921317,1.1552480437595072,1.4411123933952428,0
365,-0.9570564457247256,-0.2315118701475713,-0.0521668316420969,1
366,-0.9188376150296986,1.8890442271221104,1.975348564029404,0
367,-0.4554342928524988,-0.6868034031662971,-0.7039946489929189,3
368,-0.9427243842140904,0.1986956352640756,0.103825115185542,1
369,-0.2404533701929732,0.2194147780687302,0.2603912615203707,1
370,-0.622641677143241,-0.7226876385092046,-0.9668702808421032,3
371,-0.937947030377212,-0.2128911051728964,-0.249937655629568,1
372,-0.9475017380509688,1.6147103498354107,1.5471728223247656,0
373,-0.8089584767814967,1.1049138164991026,1.068734247489161,0
374,-0.5557587234269442,0.0078300997318053,0.0645371346083548,1
375,-0.9427243842140904,0.1986956352640756,-0.1655379759338957,1
376,-0.937947030377212,0.653987168282801,0.6725359224940433,1
377,0.8105644739202634,0.5107849006568962,0.6565571028332541,1
378,-0.82806789212901,0.8933291381621777,1.0690075296408634,0
379,-0.909282907355942,0.98538424300713,1.3193804389571422,0
380,-0.622641677143241,0.1094370392274891,0.1151537368622551,1
381,-0.4172154621574721,-0.5019664336045028,-0.5044575705940308,3
382,1.531944903288894,-0.0787970769306525,-0.0687544775738192,2
383,-0.8471773074765234,1.469500529193292,2.411097988066014,0
384,-0.1019101089235011,-1.0395202584832623,-0.9728993393090436,3
385,0.1560669982679297,0.7974505070575775,0.7052068686430693,1
386,0.7245721048564532,-0.7226876385092046,-0.2558846933415741,2
387,0.5430326590550759,-0.142792285443653,-0.1132932500754142,1
388,0.6290250281188862,-1.7422807051818203,-0.9798080420220536,2
389,1.422065765040692,-2.117983210275885,1.012162805203529,2
390,0.8153418277571418,-1.0983901436032688,-1.273946086057496,2
391,-0.5892002002850927,0.3835326048258696,0.7898629509057571,1
392,-0.6560831540013895,-0.4752187248293721,-0.5460315661204277,3
393,1.5653863801470425,-0.8422172120011768,-0.5832339911380785,2
394,2.028789702324242,0.1773758546714393,0.198646448337466,2
395,-0.3216683854199051,0.665216102892038,-0.3777470115129152,1
396,-0.7134114000439297,1.361086748101195,2.3981386586992857,0
397,1.364737518998152,-0.5885936102669607,0.0103510820114752,2
398,1.6227146261895826,-0.800178288603886,-0.9192950393179316,2
399,-0.9522790918878472,1.134937615013998,1.643445536087117,0
400,-0.9570564457247256,3.5408726550162384,2.9387349919881585,0
401,-0.9427243842140904,1.358920381496596,1.4595884142530895,0
402,-0.3455551546042968,-0.8868054652663439,-0.8614286012716897,3
403,1.1640886578492613,0.1212049851693939,-0.8815457645647945,2
404,-0.5748681387744575,0.0078300997318053,1.1296905409986346,1
405,-0.8519546613134018,0.9634279578914212,2.27780357262578,0
406,0.1656217059416864,0.132787601406272,0.8613590929325038,1
407,0.3806026286012121,0.132787601406272,1.2607344492129344,1
408,-0.5462040157531874,-1.7422807051818203,-1.5078206587477332,3
409,-0.8853961381715503,1.4132703968951543,1.5515498605999685,0
410,-0.402883400646837,1.3025773045127866,1.720659939523205,0
411,-0.7134114000439297,1.2763499218509793,1.2304016588591964,0
412,1.216639550054923,-0.6525888187799608,-0.694747213080043,2
413,1.2261942577286795,-0.4752187248293721,-0.110174344907221,2
414,-0.923614968866577,0.1986956352640756,0.5286547881669891,1
415,-0.3025589700723917,-0.7604128783941132,-0.4419468480154173,3
416,0.5525873667288326,-0.1100988617453941,0.4463737180544387,1
417,1.293077211444977,0.188112993253989,0.3112743265485236,2
418,-0.9427243842140904,1.4861118460194944,1.6451071762573886,0
419,0.8344512431046551,-0.142792285443653,0.0291243848453708,2
420,1.1927527808705314,-1.1623853521162688,-1.2148452834384285,2
421,0.1799537674523214,-0.3543769637805779,0.1630138615767193,1
422,0.0461878600197276,-0.4494097282818716,0.9157506147009432,1
423,1.3599601651612734,-0.8868054652663439,-0.8448826265116017,2
424,-0.6751925693489029,0.0345778085069363,-0.0157822141132122,1
425,1.732593764437785,-1.494811791501988,-1.4340377657732548,2
426,1.5988278570051908,-1.494811791501988,-1.5987208137920734,2
427,-0.8806187843346719,0.3150663738480191,0.4430612263942189,1
428,2.229438563473133,-1.7422807051818203,-2.008667078959405,2
429,1.2261942577286795,-0.5019664336045028,-0.4058737040095733,2
430,-0.8662867228240368,0.5638154983480533,0.4803969006219433,1
431,-0.7802943537602266,1.1915409931615608,1.4138834013809916,0
432,1.899801148728527,-0.6868034031662971,-0.7165971033986201,2
433,-0.6560831540013895,-0.5297237251469542,-0.0709400140532733,1
434,-0.937947030377212,1.0671885766141944,1.1700952972637748,0
435,-0.9522790918878472,0.3414936814285786,0.6434359461581259,1
436,-0.9188376150296986,0.653987168282801,0.4752881615583545,1
